firstName,lastName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
Weidus,Hoorherve,namsor_api_2.0.25,LATIN,b9a787c8-809b-46e5-93c6-0924e5d2d245,Weidus,Hoorherve,male,-0.14880521739445363,0.6038801251235456,0.5744026086972268
Glendy,Welles,namsor_api_2.0.25,LATIN,18fe7b5e-7df5-44a8-8bd7-d1588b69c776,Glendy,Welles,female,0.9773249354653233,8.672300548151057,0.9886624677326616
Benew,Welles,namsor_api_2.0.25,LATIN,4f6b2ad6-1732-4b29-9cf2-54d518078565,Benew,Welles,male,-0.48743152670714895,2.318934634775914,0.7437157633535745
Grog,Emead,namsor_api_2.0.25,LATIN,efdb3efa-8ebb-4914-b969-1526b79dd542,Grog,Emead,male,-0.970529981706542,8.097152798507096,0.985264990853271
Anthia,Solon,namsor_api_2.0.25,LATIN,2abeb0b9-f280-4093-8aa3-8e63c7187c15,Anthia,Solon,female,0.9980277450323014,11.364785473112619,0.9990138725161507
Keithy,Prinson,namsor_api_2.0.25,LATIN,b0150bd6-3b06-4f56-8646-a2c214234648,Keithy,Prinson,female,0.22238321509162984,0.9578612588571787,0.6111916075458149
Tonald,Keithunts,namsor_api_2.0.25,LATIN,34f524f9-2302-41d3-bd09-620f7c69230c,Tonald,Keithunts,male,-0.8298715755040031,5.52588186339711,0.9149357877520016
Wayney,Charryerry,namsor_api_2.0.25,LATIN,540d38e1-2c18-45c1-8fdb-8bdd036e17ba,Wayney,Charryerry,male,-0.22375357346428637,0.9661470844282719,0.6118767867321432
Taurah,Covetive,namsor_api_2.0.25,LATIN,611b7a08-9ca6-4184-b3e4-0733f6566bae,Taurah,Covetive,female,0.3620946376205407,1.6627816187335256,0.6810473188102704
Edaron,Covetive,namsor_api_2.0.25,LATIN,8cb0cd8b-7fae-4450-a9ee-1f6becb8ec1d,Edaron,Covetive,female,0.004891131584727759,0.06416651004579431,0.5024455657923639
Brank,Hickley,namsor_api_2.0.25,LATIN,e9b717e3-3919-4616-a901-abd96c3a1dac,Brank,Hickley,male,-0.9181587109823237,6.862800539079728,0.9590793554911619
Bar,Cuche,namsor_api_2.0.25,LATIN,5bd0fb6c-54cb-4127-ad2f-e3b28e75e239,Bar,Cuche,male,-0.9751771768225108,8.369331087597097,0.9875885884112554
Camily,Alldson,namsor_api_2.0.25,LATIN,9a65b6d7-e69a-4e29-9d33-ce2a84844740,Camily,Alldson,female,0.9920280095293124,9.967993529156757,0.9960140047646562
Greggy,Benderez,namsor_api_2.0.25,LATIN,e5eb34c2-8156-47e7-be19-c372e0b52b2a,Greggy,Benderez,male,-0.993214572793303,10.129157458597888,0.9966072863966515
Phecca,Speedgear,namsor_api_2.0.25,LATIN,d1a2c013-4c06-452a-8791-5ca0748fa64e,Phecca,Speedgear,female,0.31852278944471,1.417554537615466,0.659261394722355
Blakes,Saf,namsor_api_2.0.25,LATIN,f601ce42-9bb8-4d3f-af25-81207a0d0cd0,Blakes,Saf,male,-0.927681451889856,7.082851017411187,0.963840725944928
Margio,Potters,namsor_api_2.0.25,LATIN,df6e0ff9-ec32-4be2-9af3-c9b59395f0c4,Margio,Potters,male,-0.9295062372823133,7.131153686438864,0.9647531186411566
Allene,Douglasen,namsor_api_2.0.25,LATIN,2eff30ad-327c-49ae-8ff6-735c38373bdd,Allene,Douglasen,female,0.9961530495095023,10.69667123767946,0.9980765247547512
Stance,Ingston,namsor_api_2.0.25,LATIN,9cfe88ac-55e0-46ab-ba2b-b11e4b425495,Stance,Ingston,male,-0.9360532121533214,7.2444535035238005,0.9680266060766607
Leen,Gallenry,namsor_api_2.0.25,LATIN,8cc0db4c-f7ea-475b-8d58-17315f34b29d,Leen,Gallenry,female,0.7960616533647502,5.0278332226864535,0.8980308266823751
Mela,Gallenry,namsor_api_2.0.25,LATIN,b35d5652-0880-437d-bbc0-a0ddb7699133,Mela,Gallenry,female,0.9987175019978496,11.7951573303258,0.9993587509989248
Fomalik,Chsere,namsor_api_2.0.25,LATIN,31aa9237-0599-4bc2-b4cf-858951cac3f2,Fomalik,Chsere,male,-0.4005760404262111,1.9196702584403766,0.7002880202131055
Sadaron,Chsere,namsor_api_2.0.25,LATIN,e8fbf0d5-cb1c-4ab4-8991-ac822329463d,Sadaron,Chsere,male,-0.3071042452068211,1.359082779186906,0.6535521226034106
Bretty,Monroellynn,namsor_api_2.0.25,LATIN,96c5b621-b305-49e7-92db-d03d3e76f70f,Bretty,Monroellynn,male,-0.5772921586894526,2.8277182751400076,0.7886460793447263
Shanie,Monroellynn,namsor_api_2.0.25,LATIN,7c8a2c67-abcb-4ca5-bb29-d594c4bd060a,Shanie,Monroellynn,female,0.9945695981323324,10.35192954098801,0.9972847990661662
Ton,Monroellynn,namsor_api_2.0.25,LATIN,5ee10a33-aa69-4f36-8b14-c62c62f26bde,Ton,Monroellynn,male,-0.8472919475917278,5.7024264094465735,0.9236459737958639
Jodip,Monroellynn,namsor_api_2.0.25,LATIN,fc2163c7-04fd-4a8f-8c7d-fd4ada6ca79c,Jodip,Monroellynn,male,-0.4022551870995066,1.9320464700510058,0.7011275935497533
Feryla,Prestonard,namsor_api_2.0.25,LATIN,b75fae8f-94f3-4943-a97d-c52e307612e2,Feryla,Prestonard,female,0.4579021621693973,2.1900398734543245,0.7289510810846986
Totax,Brazo,namsor_api_2.0.25,LATIN,8aba18b8-962f-4b0c-bbf5-dc484bbae973,Totax,Brazo,male,-0.6148861751272137,3.133745645278438,0.8074430875636068
Vanard,Nasquez,namsor_api_2.0.25,LATIN,856c46ce-47e1-4e75-8d9f-91b48b98ba5f,Vanard,Nasquez,male,-0.36088394884234987,1.655405652970458,0.6804419744211749
Ireene,Boltertley,namsor_api_2.0.25,LATIN,a4850fc8-4b54-47b7-886f-1a682c04f19f,Ireene,Boltertley,female,0.9965837713881436,10.815417326846621,0.9982918856940718
Carold,Hinglendez,namsor_api_2.0.25,LATIN,91debafe-a875-42be-81a3-6da03732b878,Carold,Hinglendez,male,-0.9774150400002612,8.694950699516774,0.9887075200001306
Ollip,Hinglendez,namsor_api_2.0.25,LATIN,8a49622e-8c14-477e-89fe-5ff2a1e0dbd3,Ollip,Hinglendez,male,-0.32776892129605373,1.4664760729441042,0.6638844606480269
Elanie,Hinglendez,namsor_api_2.0.25,LATIN,ff4b1b4a-8724-4a88-87bc-2356bf4773ac,Elanie,Hinglendez,female,0.9946748479892413,10.371502042039765,0.9973374239946207
Rician,Pearsalason,namsor_api_2.0.25,LATIN,2d735971-8f47-470f-b794-530c1233dfc6,Rician,Pearsalason,male,-0.4796709796674683,2.28373244724375,0.7398354898337342
Melica,Hendrys,namsor_api_2.0.25,LATIN,48d3909a-df2a-4dbf-a264-b9c55289ba49,Melica,Hendrys,female,0.9973318651247642,11.06257924344009,0.9986659325623821
Kaye,Stroyledgez,namsor_api_2.0.25,LATIN,6f976cbe-d371-4636-a886-5a9abc05e61a,Kaye,Stroyledgez,female,0.9052012306008168,6.624652948941659,0.9526006153004084
Eleah,Stroyledgez,namsor_api_2.0.25,LATIN,90663eaa-c1cc-48a9-a5c4-ecb7c91bec41,Eleah,Stroyledgez,female,0.9854789864411644,9.3682924148697,0.9927394932205822
Pamiea,Dickman,namsor_api_2.0.25,LATIN,44f871ee-ae85-4dfa-a56f-bb1bab4b5653,Pamiea,Dickman,female,0.2704886447879542,1.1838917169449132,0.6352443223939771
Bellee,Dickman,namsor_api_2.0.25,LATIN,3011b445-0fc0-4851-951a-435d19a19626,Bellee,Dickman,male,-0.06849443688492363,0.28387385028260326,0.5342472184424618
Almara,Dickman,namsor_api_2.0.25,LATIN,97a2b07d-c574-413b-b3d9-5da754cb9aea,Almara,Dickman,female,0.9768860211526704,8.568756180749993,0.9884430105763352
Hanna,Peckerson,namsor_api_2.0.25,LATIN,325d7c28-bad2-48dd-8603-752906839306,Hanna,Peckerson,female,0.9800863130873274,9.052450234816462,0.9900431565436637
Sabi,Unfile,namsor_api_2.0.25,LATIN,7cffac01-3370-4c20-99ed-caecf68d78d9,Sabi,Unfile,male,-0.5908747120984086,2.928814348588965,0.7954373560492043
Eerch,Mesty,namsor_api_2.0.25,LATIN,1973599f-e71c-431c-9884-197417ad6f60,Eerch,Mesty,female,0.13758441295588164,0.5633114355480302,0.5687922064779408
Mondax,Mesty,namsor_api_2.0.25,LATIN,fca42178-45cb-4365-befe-6782ba177018,Mondax,Mesty,male,-0.5845180481532826,2.8803624753721024,0.7922590240766413
Ste,Brity,namsor_api_2.0.25,LATIN,9f2d6e56-17db-412a-8eed-d5ec9f7b2c0f,Ste,Brity,male,-0.3609277419753376,1.655671813177662,0.6804638709876688
Gut,Brity,namsor_api_2.0.25,LATIN,bda46e75-c172-490b-8914-b30e9043a21a,Gut,Brity,male,-0.8559343249410956,5.803020771619742,0.9279671624705478
Nichad,Arner,namsor_api_2.0.25,LATIN,2f7ec665-0451-4a0a-9cf5-4332f591c9b6,Nichad,Arner,male,-0.5592395381914588,2.7060167713698178,0.7796197690957294
Meline,Arner,namsor_api_2.0.25,LATIN,5be93365-7dfa-4a14-90cc-3c4ad58952bd,Meline,Arner,female,0.9967909178472181,10.877970779854422,0.998395458923609
Blanie,Arner,namsor_api_2.0.25,LATIN,39075545-73e9-4b88-abd5-4aae57ebf5d1,Blanie,Arner,female,0.004835124985865136,0.04051426297935735,0.5024175624929326
Walles,Pure,namsor_api_2.0.25,LATIN,5235855b-8e59-49c7-ae0a-e77f4b87e3c7,Walles,Pure,male,-0.5126760726053192,2.4410802220573657,0.7563380363026596
Herms,Bancy,namsor_api_2.0.25,LATIN,a6b6685b-65c2-4dff-bf09-8a30b26a155d,Herms,Bancy,male,-0.7723560491353576,4.779394801076066,0.8861780245676788
Diedow,Gele,namsor_api_2.0.25,LATIN,20af228a-7fa9-42f3-b71b-d602c0eceabc,Diedow,Gele,male,-0.44194226863323816,2.1255539540686925,0.7209711343166191
Hocks,Gele,namsor_api_2.0.25,LATIN,1f9528c2-9fa5-42ac-b10a-ebc1de55a518,Hocks,Gele,male,-0.2023900302887205,0.8402185572218883,0.6011950151443602
Tarf,Officled,namsor_api_2.0.25,LATIN,1aff3181-5011-42e9-96f5-16bfc4bf4172,Tarf,Officled,male,-0.5692401930369604,2.7718169549452014,0.7846200965184802
Berly,Andackson,namsor_api_2.0.25,LATIN,2d0ed551-74d5-4351-bc2c-28e5bb8b1c97,Berly,Andackson,female,0.9420006520744872,7.347209187971245,0.9710003260372436
Cornys,Kra,namsor_api_2.0.25,LATIN,85a89f60-490d-4a39-a1a0-c94f83ba23d3,Cornys,Kra,male,-0.20174144846273934,0.8364962470317251,0.6008707242313697
Hekaton,Platch,namsor_api_2.0.25,LATIN,ccb91cc6-89fd-40bf-9ea9-7eed2f83f1b6,Hekaton,Platch,male,-0.45680821062650967,2.1855127312468596,0.7284041053132548
Minnys,Stité,namsor_api_2.0.25,LATIN,4a56d397-df56-413b-bc04-d9bbbb02e7ca,Minnys,Stité,female,0.045568482262090315,0.20205515119148754,0.5227842411310452
Ernice,Rigginsen,namsor_api_2.0.25,LATIN,6757324c-79ea-4b5f-a747-6120a6878615,Ernice,Rigginsen,female,0.9711997491656019,8.132100385202442,0.985599874582801
Sall,Rigginsen,namsor_api_2.0.25,LATIN,4946a02a-5c6b-47a4-aef5-5c81b559acad,Sall,Rigginsen,male,-0.6464976973010816,3.480452003393104,0.8232488486505408
Nance,Rigginsen,namsor_api_2.0.25,LATIN,b4146bae-f3de-4273-a2c7-c39570833940,Nance,Rigginsen,female,0.9967152919230611,10.854677515201772,0.9983576459615305
Wasatan,Brathful,namsor_api_2.0.25,LATIN,fc40c10f-4f16-4841-95c0-c02c1d3a85f3,Wasatan,Brathful,male,-0.5278969142667054,2.5212576885870064,0.7639484571333527
Robyna,Poperez,namsor_api_2.0.25,LATIN,6190ef68-c503-41b6-952a-fffcaefcc875,Robyna,Poperez,female,0.8010408626255041,5.088757547403183,0.9005204313127521
Rayley,Foledges,namsor_api_2.0.25,LATIN,f7c733fa-4682-4f22-8ad1-d4405211e4a0,Rayley,Foledges,female,0.9772617197100983,8.656710275636073,0.9886308598550492
Skix,Potie,namsor_api_2.0.25,LATIN,40271277-19e1-4122-a889-d0297004a6b9,Skix,Potie,male,-0.39752444805849474,1.8974658359123993,0.6987622240292474
Oatch,Potie,namsor_api_2.0.25,LATIN,3a193a2f-7aa3-40ba-8875-4803d1e03dc4,Oatch,Potie,female,0.039860011258627814,0.18754030135111327,0.5199300056293139
Chonk,Potie,namsor_api_2.0.25,LATIN,ccfa865b-9e6f-4ddb-a1cf-dbbe1b0ce5dc,Chonk,Potie,male,-0.9111589582656079,6.727184893691749,0.9555794791328039
Winia,Blanglison,namsor_api_2.0.25,LATIN,b251e583-9cce-469a-8301-22aa5b8bec1f,Winia,Blanglison,female,0.9550839379046183,7.6190344471453315,0.9775419689523092
Jona,Hanner,namsor_api_2.0.25,LATIN,ab77c8d2-1f39-48e3-87c1-6222b402a5f9,Jona,Hanner,male,-0.42939400766312863,2.0770570071106036,0.7146970038315643
Jerek,Mathison,namsor_api_2.0.25,LATIN,ed5a1df2-e24a-45b3-9680-1908e9b254a2,Jerek,Mathison,male,-0.9990861510024232,12.134059169935853,0.9995430755012116
Tyog,Birte,namsor_api_2.0.25,LATIN,ded3a324-63e1-4416-aaeb-8f9792a03c58,Tyog,Birte,male,-0.30568298296726115,1.3519455437165675,0.6528414914836306
Diskeh,Fueling,namsor_api_2.0.25,LATIN,0becb2b1-60b2-4e7b-864e-c4a93331a9b2,Diskeh,Fueling,male,-0.0729996774982804,0.3077507305223718,0.5364998387491402
Cellus,Fueling,namsor_api_2.0.25,LATIN,f2b7bafc-cef0-438c-a4fe-4180ed6aefa9,Cellus,Fueling,male,-0.9958870209071566,10.629802821433913,0.9979435104535783
Gluinol,Fueling,namsor_api_2.0.25,LATIN,a3d6d2f2-25ac-4bca-a565-941210cffda0,Gluinol,Fueling,male,-0.38060928160939844,1.7805291826691771,0.6903046408046992
Ankab,Fueling,namsor_api_2.0.25,LATIN,387ce42e-04f0-4c8f-9aad-43b53389547c,Ankab,Fueling,male,-0.38615551836128525,1.8177911104209983,0.6930777591806426
Maham,Cattyried,namsor_api_2.0.25,LATIN,e613307f-7141-47a0-86bc-5aaa08ab1254,Maham,Cattyried,female,0.9744320611734705,8.320394628536405,0.9872160305867352
Gluinon,Gloyanthy,namsor_api_2.0.25,LATIN,31ffb0dd-603e-4de1-a697-0815addc15fd,Gluinon,Gloyanthy,male,-0.38987293085540253,1.84333749153366,0.6949364654277013
Winons,Covetive,namsor_api_2.0.25,LATIN,91940861-427f-413b-8edf-ed8c952ffe7c,Winons,Covetive,female,0.30144312192449996,1.3308300382231977,0.65072156096225
Merabik,Covetive,namsor_api_2.0.25,LATIN,670d9b16-d904-47aa-ab3c-feeb8980973f,Merabik,Covetive,female,0.2118410131874866,0.8951042756901302,0.6059205065937433
Brance,Mcfarleys,namsor_api_2.0.25,LATIN,5ef85f2b-38f2-463d-93e3-459b0a96f0b4,Brance,Mcfarleys,male,-0.9770044981730797,8.595666999290373,0.9885022490865398
Delley,Nichoan,namsor_api_2.0.25,LATIN,95d56090-4270-4e1f-8b3a-2887a043f858,Delley,Nichoan,male,-0.21139473020469657,0.892484421616885,0.6056973651023483
Gicket,Pane,namsor_api_2.0.25,LATIN,20dcd161-9201-4d57-994a-a403e88dc5e4,Gicket,Pane,male,-0.2657033642113964,1.1621924667397108,0.6328516821056982
Mariel,Gilleranks,namsor_api_2.0.25,LATIN,861b2d95-6895-4721-b1a4-d120fe054b46,Mariel,Gilleranks,female,0.9709315951205542,8.117961608444922,0.9854657975602771
Dorah,Polliamposs,namsor_api_2.0.25,LATIN,69ad81ff-dcde-4977-94b0-1e1f3b0e3eb6,Dorah,Polliamposs,female,0.97742386886784,8.697197907239321,0.98871193443392
Bares,Nacke,namsor_api_2.0.25,LATIN,1a4d51e4-1781-4dde-b733-8a7fa40fc298,Bares,Nacke,male,-0.48856345111008603,2.3241549925509304,0.744281725555043
Heers,Nacke,namsor_api_2.0.25,LATIN,54b99ed9-5cbd-4756-b3fb-c833ca739f88,Heers,Nacke,male,-0.40835130771812844,1.9779683288539687,0.7041756538590642
Verney,Gainebergan,namsor_api_2.0.25,LATIN,cc9458eb-68c4-485e-b52b-75b934e8d663,Verney,Gainebergan,male,-0.9510904067451145,7.527975440349117,0.9755452033725572
Anae,Vaught,namsor_api_2.0.25,LATIN,5233a291-7d32-4587-8ef2-f6866dc28f0a,Anae,Vaught,female,0.9873648115252105,9.507414657853843,0.9936824057626052
Alpha,Frolestty,namsor_api_2.0.25,LATIN,27c5e7f4-7055-4e8c-a3cd-794e6623815d,Alpha,Frolestty,female,0.8346714458501634,5.5715200758575705,0.9173357229250817
Patoya,Hersons,namsor_api_2.0.25,LATIN,7e56a073-541e-4991-8864-bfe77f317db2,Patoya,Hersons,female,0.5760460521843034,2.818883939047062,0.7880230260921517
Taura,Inghtal,namsor_api_2.0.25,LATIN,61d8c6d0-db3b-485f-85f1-3afe99bf7799,Taura,Inghtal,female,0.9964521214826827,10.777603926177612,0.9982260607413413
Vanez,Popelazquez,namsor_api_2.0.25,LATIN,1c696c84-d728-495e-b5d1-80aab7daa8ec,Vanez,Popelazquez,male,-0.03599337091103649,0.17771991921145514,0.5179966854555182
Velyne,Popelazquez,namsor_api_2.0.25,LATIN,84c61225-888a-49db-8ac7-8db792a45a2c,Velyne,Popelazquez,female,0.379371075787603,1.7723440305602478,0.6896855378938015
Elanda,Reyersendry,namsor_api_2.0.25,LATIN,61404f69-25bc-4c15-a4e3-576d96085013,Elanda,Reyersendry,female,0.9985323382417222,11.660295488134501,0.9992661691208611
Dianie,Deckerson,namsor_api_2.0.25,LATIN,1f995266-252b-43cd-8b8c-0a18b7f21502,Dianie,Deckerson,female,0.9885674116846619,9.607439485646658,0.994283705842331
Fayen,Hermanapp,namsor_api_2.0.25,LATIN,7799bf04-e599-48c9-9e42-730ecb392d70,Fayen,Hermanapp,male,-0.33326506342009576,1.4962790320827253,0.6666325317100479
Elene,Ewiseston,namsor_api_2.0.25,LATIN,7248bdd4-5f65-4fbc-9e50-6448f00d8809,Elene,Ewiseston,female,0.9965285233076753,10.799374136331544,0.9982642616538376
Wheard,Quith,namsor_api_2.0.25,LATIN,c4d5afbb-4c90-44b1-92ff-1bf8ae603c8f,Wheard,Quith,male,-0.5428065763858128,2.6054871981335523,0.7714032881929064
Verney,Lewinton,namsor_api_2.0.25,LATIN,8baa8553-5122-4eea-a0ae-c43df56143b0,Verney,Lewinton,male,-0.9574635039230941,7.677835207427464,0.978731751961547
Sonard,Craftstens,namsor_api_2.0.25,LATIN,d8bf84f2-c00b-4edf-bdcb-1f6487b09bb6,Sonard,Craftstens,male,-0.4414056679231739,2.1234419265985096,0.720702833961587
Mothab,Sorbitter,namsor_api_2.0.25,LATIN,b875d98f-d589-4939-b1d5-8a9ef585131f,Mothab,Sorbitter,male,-0.5961410529741202,2.97061698284255,0.7980705264870601
Lulah,Thony,namsor_api_2.0.25,LATIN,ce99f4c9-3b8a-45cb-9fcb-bf52d9c3f52e,Lulah,Thony,female,0.976867891079449,8.56470124901481,0.9884339455397245
Saxino,Caming,namsor_api_2.0.25,LATIN,425bebf7-6dff-421f-be11-514125733cc5,Saxino,Caming,male,-0.01953563916204959,0.1286292590343835,0.5097678195810248
Bertle,Vandan,namsor_api_2.0.25,LATIN,4aa3e73b-e88e-43ad-8776-62626972af11,Bertle,Vandan,female,0.11284234669808835,0.47004500003999555,0.5564211733490442
Fery,Vandan,namsor_api_2.0.25,LATIN,f1c24bd3-469e-4a8c-a964-9edc7cead76b,Fery,Vandan,male,-0.8174081867871474,5.319621453474092,0.9087040933935737
Jacque,Vandan,namsor_api_2.0.25,LATIN,91ace627-49f7-495c-90c6-9833a65b2877,Jacque,Vandan,male,-0.11421749891854538,0.47518333019537096,0.5571087494592727
Vanney,Vandan,namsor_api_2.0.25,LATIN,79b3cef9-4afc-41fa-b9a4-11f265b8eca2,Vanney,Vandan,male,-0.16165415580441556,0.6509375459455526,0.5808270779022078
Maya,Vandan,namsor_api_2.0.25,LATIN,d0a5e665-fbd9-450d-b824-44611254b275,Maya,Vandan,female,0.9975023918834154,11.128626405313305,0.9987511959417077
Castab,Sedece,namsor_api_2.0.25,LATIN,1f569463-eb79-42d4-8930-b6ad1fee7758,Castab,Sedece,male,-0.4349921669094656,2.098466091885001,0.7174960834547328
Hadirk,Sedece,namsor_api_2.0.25,LATIN,b82d6563-538d-4568-9cd7-7d7c047eee80,Hadirk,Sedece,male,-0.3492871251015992,1.5865505514017073,0.6746435625507996
Kocha,Cluitty,namsor_api_2.0.25,LATIN,1f2d7c50-2419-4615-8387-1ff494aaddad,Kocha,Cluitty,male,-0.1961958151646397,0.8048885704995212,0.5980979075823198
Algor,Paterpad,namsor_api_2.0.25,LATIN,1a8d7282-47b0-411e-a1a1-df79962a0957,Algor,Paterpad,male,-0.4921429892997433,2.340812632475732,0.7460714946498717
Brab,Dectory,namsor_api_2.0.25,LATIN,ed8ae900-025c-4a61-9fb2-3e9435c20742,Brab,Dectory,male,-0.5741665055024663,2.8056884255858776,0.7870832527512331
Son,Mclainez,namsor_api_2.0.25,LATIN,fa0a580d-8706-482d-9924-a9495d64f731,Son,Mclainez,male,-0.9855723198384356,9.37474118009601,0.9927861599192178
Breney,Russon,namsor_api_2.0.25,LATIN,e1b5ebf0-344f-4976-b210-b3d248f27a6d,Breney,Russon,male,-0.34076375078880305,1.537872771393907,0.6703818753944015
Tach,Dicely,namsor_api_2.0.25,LATIN,26f5c1bf-4df5-439e-b478-bca319457bb3,Tach,Dicely,male,-0.5238010335785783,2.4991415278582068,0.7619005167892892
Atinon,Dicely,namsor_api_2.0.25,LATIN,dae31949-2d1f-4c75-8ceb-cb96117b0bc0,Atinon,Dicely,male,-0.4516524705779661,2.1643936800327594,0.725826235288983
Medion,Clutchor,namsor_api_2.0.25,LATIN,f8834a41-5bec-4b06-9659-211fd33e3e59,Medion,Clutchor,male,-0.9721092073010809,8.181597497071756,0.9860546036505404
Grum,Clutchor,namsor_api_2.0.25,LATIN,a9d4d5ff-37e2-4856-87b6-76b12850fa5f,Grum,Clutchor,male,-0.8862233998258495,6.265636805592813,0.9431116999129248
Leene,Hardonald,namsor_api_2.0.25,LATIN,0bd9277e-fbb2-4e98-8709-272430f2d63f,Leene,Hardonald,female,0.902277916706332,6.577935485141722,0.951138958353166
Tyrony,Coolerson,namsor_api_2.0.25,LATIN,c813ae73-5812-4693-b5b9-e04c8298186c,Tyrony,Coolerson,female,0.21329807202100293,0.9036779349945049,0.6066490360105015
Tine,Wardendez,namsor_api_2.0.25,LATIN,4efe443d-573e-4502-9d2f-d8da947911b5,Tine,Wardendez,female,0.8833326509460333,6.211070354816933,0.9416663254730167
Yolace,Fryersonis,namsor_api_2.0.25,LATIN,f0d83a13-1888-4a7c-86a1-f95a2d3fabee,Yolace,Fryersonis,female,0.0724005972427757,0.3045708474037595,0.5362002986213878
Jenn,Lynnerett,namsor_api_2.0.25,LATIN,a9a63361-50e7-4d89-9dbc-7642927f485a,Jenn,Lynnerett,female,0.9842808537931664,9.289002707673447,0.9921404268965832
Gordo,Freder,namsor_api_2.0.25,LATIN,92c5fe75-ccb3-458a-b912-54c65e5e15ae,Gordo,Freder,male,-0.9946623819842959,10.369163737571213,0.997331190992148
Jenn,Nolds,namsor_api_2.0.25,LATIN,395b5e55-2d02-4dc7-82f9-69923ae3d29e,Jenn,Nolds,female,0.9759856738860015,8.42528627915084,0.9879928369430008
Helly,Gouldensen,namsor_api_2.0.25,LATIN,e36373c2-512c-4843-ae1e-ce94e1fa8181,Helly,Gouldensen,female,0.9214854761204159,6.934310918992914,0.9607427380602079
Trise,Cart,namsor_api_2.0.25,LATIN,8e8d6361-8374-420b-b312-643f87ade320,Trise,Cart,female,0.9333097265110679,7.200388191409068,0.966654863255534
